GLCM_Contrast,GLCM_Homogeneity,GLCM_Energy,GLCM_Correlation,HSV_H_Mean,HSV_S_Mean,HSV_V_Mean
152.760602006689,0.24362642922888267,0.10192045291469198,0.9804055998497341,44.00098888888889,76.29183333333333,126.56994444444445
121.18108138238573,0.28219785406226416,0.13344918774371164,0.9851752884288003,40.742177777777776,75.75545555555556,121.27935555555555
133.3005685618729,0.14089046762994967,0.013406727636973882,0.9745719361160683,53.051944444444445,77.0604,149.42747777777777
75.5248717948718,0.32803491106443905,0.08494318049369692,0.9896912796013371,32.5882,83.17752222222222,152.4887
36.98270903010033,0.2779355913660655,0.025798497354385413,0.9885306018294004,37.01187777777778,82.8743,169.64046666666667
63.42056856187289,0.36705078066603475,0.12370196326316339,0.9925837446807684,29.13391111111111,78.90397777777778,146.95782222222223
37.03439241917503,0.27725412783744074,0.02570513168027511,0.9885153959252183,36.561033333333334,82.8043111111111,169.66544444444443
34.591449275362315,0.3751669692827064,0.030493166218955196,0.9832850646192873,10.206233333333333,160.48825555555555,159.04584444444444
38.99401337792642,0.42351803397335847,0.13139421433261234,0.9906599813648791,10.422055555555556,156.19674444444445,131.67815555555555
34.374437012263094,0.37725779348727845,0.03046712195950001,0.9833993376672754,10.17528888888889,160.53758888888888,159.05692222222223
38.114570791527306,0.4124966696358725,0.1199203883520676,0.9906787129710727,10.09448888888889,156.96162222222222,133.52751111111112
12.114526198439245,0.5036795896115577,0.039523533124708264,0.9936899635539072,10.205066666666667,157.85924444444444,159.26907777777777
12.175239687848384,0.5070478353632191,0.03974558090330638,0.993662405371239,10.456877777777779,157.93107777777777,159.23314444444443
32.7298773690078,0.49812316516463856,0.06702697809290527,0.9899753396680521,10.349166666666667,160.8268,145.0681111111111
12.068929765886288,0.501527432168559,0.03932870837067679,0.9937148838122519,10.500277777777777,157.8810222222222,159.25503333333333
32.308093645484945,0.5025378009550816,0.09265401342204097,0.991170492634845,10.380644444444444,158.93756666666667,139.94476666666668
77.81587513935341,0.40700665471024433,0.12341651046371048,0.9934981589656532,71.4242888888889,84.5683,139.66396666666665
46.1569453734671,0.33633506877704256,0.021769702369084865,0.9950108373198787,77.89036666666667,90.99466666666666,167.45756666666668
46.59212931995539,0.33508721601167973,0.021739406281301662,0.9949621837418736,77.94117777777778,90.8751,167.41102222222221
70.28128205128205,0.41982520248705446,0.13702839902334937,0.9941401563387178,70.17972222222222,83.28282222222222,137.42074444444444
81.14277591973243,0.31012246237356655,0.0406020334729687,0.987754445648805,70.9317,98.84293333333333,127.18005555555555
45.20161649944258,0.30299790960923073,0.02040435156325233,0.9922835693035845,72.20056666666666,97.94418888888889,135.2417
71.59304347826088,0.3587269524897434,0.13891139936569716,0.9906787882172258,65.36474444444444,93.46841111111111,110.04012222222222
44.33606465997771,0.30441724029635425,0.020344706078470456,0.9924324831863718,72.57327777777778,97.82776666666666,135.2111888888889
44.53232998885172,0.30330136186921985,0.02033430758425073,0.9923987991985898,72.27924444444444,97.74873333333333,135.1857
65.20473801560757,0.4010082512985728,0.10687202951507867,0.9922827471880316,76.83525555555556,94.8198,108.26143333333333
54.73486064659978,0.42553103520442903,0.13681228233806936,0.9936292553879439,75.64787777777778,91.46167777777778,103.25852222222223
34.56641025641025,0.33402494028311336,0.028789281988076617,0.99570280534719,82.87348888888889,107.54355555555556,127.26904444444445
34.601471571906345,0.33513227382149685,0.028351865140667905,0.9956993700888764,82.47574444444444,107.30065555555555,127.20266666666667
66.83371237458194,0.28601200965264983,0.02528760357170367,0.9814867192755615,18.91282222222222,177.98954444444445,200.71733333333333
70.74644370122631,0.36437335464139115,0.11926674864174622,0.9907860468668984,20.413222222222224,161.8911,170.02256666666668
78.7061984392419,0.36501396163734623,0.09454116866393493,0.9885622080413652,20.15673333333333,164.75205555555556,176.72312222222223
65.80332218506132,0.2878177649100326,0.025411107470927414,0.9817708227926053,18.43161111111111,178.07332222222223,200.717
150.34344481605345,0.2581888224346119,0.12310575449348217,0.9793333654066204,19.123066666666666,92.17496666666666,133.24946666666668
179.99623188405798,0.20998524374869926,0.07359345142410441,0.9705464553802258,20.742755555555554,94.95977777777777,141.6254888888889
214.1547380156076,0.15216637936132438,0.01605252265316918,0.9315667429247524,23.43018888888889,98.41223333333333,161.40488888888888
213.24036789297656,0.14910691511262503,0.01614083074624808,0.9318374208886233,23.620466666666665,98.40105555555556,161.35193333333333
213.1271906354515,0.1505489994227793,0.016108213426930185,0.9319012246871404,23.406755555555556,98.36784444444444,161.37284444444444
74.62439241917502,0.25407947331354896,0.02206323868496103,0.9819510751734155,69.42282222222222,117.36086666666667,134.42822222222222
74.81322185061315,0.2516843437024734,0.02159956773372899,0.9819044635616697,69.45085555555555,117.50668888888889,134.41785555555555
74.87838350055742,0.2520057441850914,0.021923399350388614,0.9818904121808263,68.71295555555555,117.53764444444444,134.4843888888889
73.14035674470456,0.34494890603568185,0.12237267716190975,0.9870123898976325,56.64896666666667,110.08816666666667,119.0895
68.76721293199553,0.3561947190367543,0.1383977185215696,0.9880558161057429,52.97226666666667,108.33184444444444,117.85184444444444
78.87091415830545,0.25802676697184285,0.0210030441743603,0.9803231075085037,83.60538888888888,31.725122222222222,116.59428888888888
78.53192865105909,0.2598793224871459,0.02128174906771224,0.9803908617767584,82.56134444444444,31.751833333333334,116.60353333333333
75.42721293199554,0.33331512266518754,0.13929245244670738,0.9888791672681635,66.28288888888889,26.268522222222224,103.3811
78.25566332218507,0.329898191119852,0.13448585947298863,0.9882801361283831,67.66028888888889,27.183411111111113,103.91137777777777
65.79942028985506,0.5256143445390722,0.13037314049055432,0.9936218972334854,83.99214444444445,55.465155555555555,106.06561111111111
46.60234113712374,0.4377114271064513,0.03298261259268998,0.9940837562778114,99.67336666666667,58.45982222222222,124.5836
70.00278706800447,0.4555785020452825,0.03417190972166969,0.9913618123908488,98.61896666666667,60.714644444444446,122.85187777777777
46.220992196209586,0.44335532055503296,0.03313425299018202,0.9941334805753204,100.12982222222222,58.1667,124.47534444444445
46.517112597547374,0.4444936218303179,0.033394764666308335,0.9940957216738879,98.30932222222222,58.3434,124.52486666666667
62.31964325529541,0.3015298554443854,0.029819677157272628,0.9820369354947591,87.42108888888889,60.38058888888889,78.6172888888889
61.721884057971,0.2954001017346086,0.03013404631838146,0.9818788644372967,88.67985555555556,58.056955555555554,79.46331111111111
58.38476031215161,0.36225997631360546,0.09915138008770526,0.9860144463514866,77.98646666666667,54.507533333333335,71.77385555555556
49.02924191750279,0.3205431303706472,0.09346247047158104,0.980171469762495,68.11056666666667,38.19907777777778,82.05365555555555
52.405986622073584,0.2837166262198417,0.04308241391453228,0.9709669620555123,73.24674444444445,41.05113333333333,86.4949
54.431125975473805,0.24611277295312248,0.0263270013814946,0.9533760992841511,74.8988,39.195211111111114,90.77112222222222
54.04865105908585,0.24784123517376264,0.02651124718253926,0.9537108132219871,74.97747777777778,39.46908888888889,90.79637777777778
79.4239353400223,0.3255212607852308,0.10268734537203181,0.9866644237698015,68.6562,60.449688888888886,103.62016666666666
89.96325529542919,0.2606189706656086,0.021485333528438032,0.9787348838350942,78.21925555555555,62.23967777777778,112.74562222222222
89.48859531772575,0.26127428019568305,0.02150922797582104,0.9788579695007442,78.5513111111111,62.55707777777778,112.79132222222222
81.62585284280937,0.30890670612054427,0.09565912054149076,0.9858112921205782,71.2734,57.465088888888886,104.5392
52.60472686733557,0.3158838373034314,0.029250760829741082,0.9820464074128257,83.36696666666667,60.418977777777776,79.3706
37.49972129319955,0.3945911926727792,0.1465242466855701,0.9905578060262636,69.25978888888889,49.09991111111111,71.12553333333334
43.93996655518395,0.3808210257521019,0.13076475950389757,0.9887326100540639,70.7666,49.69822222222222,71.48523333333333
102.12566332218505,0.21329802397834913,0.016428704685920087,0.9846107418291425,50.40452222222222,65.72893333333333,151.70756666666668
86.01530657748049,0.2010003198563021,0.014826864397968669,0.9859185730863493,51.83211111111111,63.22932222222222,154.13585555555557
104.89573021181718,0.20968900903160423,0.015128876720694791,0.9832655243614733,51.28613333333333,64.38186666666667,153.17344444444444
85.79108138238574,0.20060788157669135,0.014908624642636403,0.9859517330864674,51.91131111111111,63.234522222222225,154.16243333333333
107.62283166109253,0.2896505737681174,0.05396283615549087,0.9796955422909764,71.2910888888889,76.35825555555556,94.66701111111111
126.9814938684504,0.26927498624559054,0.028614610983993472,0.9737635166302034,75.86054444444444,75.95838888888889,97.60356666666667
126.706254180602,0.26973698694538173,0.02872393120276144,0.9737911087839689,74.82253333333334,75.84661111111112,97.55682222222222
79.13110367892978,0.3431820308830351,0.14578205779433548,0.987003012048149,60.336977777777776,69.57757777777778,89.64382222222223
151.70784838350053,0.20404214732066686,0.016716780918713606,0.9661910828819197,91.32738888888889,32.326166666666666,129.88565555555556
116.13885172798217,0.2904353862558555,0.13084378936319654,0.9847309011459592,77.39082222222223,27.4355,116.57611111111112
99.19351170568562,0.30373426081772953,0.13987579876038933,0.9874041662305466,76.1168888888889,27.414466666666666,114.7918
152.55170568561869,0.2022434925076858,0.016536703910776152,0.9660230742151532,90.81194444444445,32.2686,129.85171111111111
83.38539576365663,0.2767577016051378,0.02247521361794928,0.9744530550961787,83.12536666666666,108.34244444444444,125.05882222222222
83.55509476031214,0.2750845552382476,0.02241772947558417,0.9743849803974124,82.9963,108.54342222222222,125.03158888888889
79.7366889632107,0.3336346834350656,0.1025451463263575,0.9829513932732882,70.11682222222223,103.60568888888889,115.23555555555555
83.21645484949832,0.27582280788440827,0.022440063456114667,0.9744767861104998,84.94078888888889,108.2797,125.02983333333333
78.50489409141584,0.33465973995084897,0.1053071404395778,0.9833279448834609,69.14105555555555,103.24673333333334,114.96274444444444
30.81558528428094,0.32572346805809155,0.025961571822556477,0.9945091817629254,83.2861,92.7564,164.29326666666665
30.283444816053514,0.3251733240813893,0.025639598137763453,0.9946062135623077,82.37444444444445,92.67767777777777,164.27033333333333
39.22969899665552,0.40678337593761343,0.12658964246089244,0.9959477290851414,70.76091111111111,81.58521111111111,143.77427777777777
30.587268673355624,0.3260268712851899,0.02568953048762053,0.9945499246769334,82.1881,92.76222222222222,164.28323333333333
41.971772575250824,0.39028347428311244,0.09648209397566607,0.9953565476863099,74.27714444444445,85.14186666666667,147.4908111111111
93.07130434782609,0.2390116077324697,0.017001028930462687,0.9893237216158504,47.153977777777776,98.96647777777778,176.3882
86.00088071348941,0.3708694661135824,0.13966068662140896,0.9933878981520463,39.57646666666667,90.37463333333334,157.20795555555554
92.91855072463767,0.23741135498798885,0.016964602494110984,0.9893399257630087,47.591766666666665,98.74092222222222,176.355
93.08916387959867,0.24000177498826517,0.017059034697408246,0.9893211775079125,46.91138888888889,99.14817777777778,176.37904444444445
91.4601895206243,0.37219355600939524,0.1411701600642262,0.992964343501363,39.85706666666667,90.9143888888889,157.3935111111111
140.79743589743586,0.19123119983824816,0.01730432505837303,0.9595024455505082,63.967822222222225,74.14934444444444,185.74241111111112
141.0522630992196,0.19300994577488537,0.01730517613393421,0.9594517042352382,63.169466666666665,74.10644444444445,185.7429888888889
54.882931995540694,0.2993959043795267,0.024342860158556197,0.9912108595188771,80.84997777777778,72.99687777777778,163.48334444444444
105.68828316610927,0.22607125963517516,0.0193370642566552,0.9829629108036236,80.3484111111111,72.53636666666667,163.81076666666667
105.6238238573021,0.22455752005623575,0.019288770722250187,0.9829667421836041,80.33357777777778,72.59164444444444,163.74083333333334
59.53325529542922,0.1882607189987179,0.022505488366631975,0.9700157095042496,15.733133333333333,102.90384444444445,178.89412222222222
102.26191750278707,0.18930865427385984,0.022358022822370757,0.9523232515796343,15.479677777777777,103.70401111111111,178.07412222222223
59.89911928651059,0.18823352636709212,0.022461275522791653,0.9698410330777493,15.576633333333334,102.95476666666667,178.91024444444446
64.07362318840579,0.3565914457782126,0.03359765245570158,0.9681124282968319,15.400433333333334,103.30324444444445,178.5695
224.07636566332212,0.19162271342841297,0.017633262765858762,0.9492171744655514,100.33732222222223,50.708911111111114,124.03163333333333
223.55156075808253,0.19084034216812493,0.01763341958913361,0.9493122554921001,99.9444,50.98338888888889,124.07757777777778
223.55156075808253,0.19084034216812493,0.01763341958913361,0.9493122554921001,99.9444,50.98338888888889,124.07757777777778
224.60632107023406,0.19248458295911197,0.017755794081022173,0.949062977167654,101.41428888888889,50.934866666666665,124.12245555555556
149.9140022296544,0.28008374641683587,0.02561862236831491,0.9714619025152923,103.39753333333333,50.207877777777774,91.43616666666667
138.39005574136004,0.28280398602965623,0.026314940567777556,0.9734518905809472,102.31024444444445,49.31301111111111,92.02118888888889
137.97465997770342,0.2836840604362494,0.026053892137094414,0.9735336017939151,103.01003333333334,49.350411111111114,92.01033333333334
94.76545150501673,0.27532160178832155,0.02511574926294928,0.9750148163969318,71.63203333333334,85.22498888888889,136.5097888888889
60.80229654403567,0.27647224402284426,0.025450236582286595,0.9836401128002403,71.00881111111111,84.4278,137.36343333333335
59.35351170568563,0.34023551352992404,0.02965489811072863,0.9841187353163992,71.85073333333334,84.82204444444444,137.04897777777776
61.226399108138224,0.27846635296322914,0.025521672195913392,0.9835286322932684,71.78138888888888,84.6239,137.36572222222222
60.95789297658862,0.2769415446498244,0.025290047346867392,0.983600826246969,71.57657777777777,84.53771111111111,137.32754444444444
38.01899665551839,0.3245612955269875,0.022429609898870474,0.9945693055870972,78.11045555555556,69.67583333333333,181.00423333333333
33.45457079152732,0.3755104855292294,0.024438886341893788,0.9952778491790734,78.74897777777778,70.18067777777777,180.60764444444445
38.00438127090301,0.3247137509136981,0.022518565716396488,0.9945716140437689,79.38704444444444,69.5539888888889,180.9507888888889
38.34938684503903,0.32595243221828957,0.02236628585410248,0.9945243872166338,78.8391,69.78397777777778,181.00812222222223
100.74027870680045,0.2622555125639221,0.022041516696784953,0.9836054589325457,98.68475555555555,62.486755555555554,119.97801111111112
100.44686733556301,0.2634454725897934,0.022099400175774386,0.9836520570467003,97.36456666666666,62.452555555555556,119.87824444444445
100.74027870680045,0.2622555125639221,0.022041516696784953,0.9836054589325457,98.68475555555555,62.486755555555554,119.97801111111112
101.04489409141583,0.2630641295419664,0.02190383111578081,0.9835488237610421,98.37446666666666,62.3567,119.92276666666666
59.7421293199554,0.2998630603255124,0.027312098125309638,0.9863009938127375,99.85105555555556,56.30985555555556,101.23166666666667
59.79031215161649,0.2986014357978636,0.02715996383246235,0.9862921542668468,99.36747777777778,56.09762222222222,101.19318888888888
60.19294314381271,0.3023178758134598,0.027959267239178513,0.9862047089020192,97.96381111111111,56.36017777777778,101.23657777777778
48.27915273132665,0.30240792410176975,0.021975669087742955,0.9897361632351143,114.54245555555555,119.12073333333333,156.79992222222222
47.980401337792635,0.29680541100319946,0.021788920485228937,0.9897934452261812,115.07832222222223,119.03771111111111,156.74661111111112
48.16434782608697,0.29639532231331195,0.021688720388460644,0.9897603049726952,113.64037777777777,119.0478,156.7524
121.16812709030101,0.21636672222396247,0.01716002274371949,0.9812274696922322,120.62496666666667,117.81377777777777,173.69405555555556
120.68947603121515,0.2160277616512566,0.017126383895405394,0.9812991535563538,120.33673333333333,117.82888888888888,173.64524444444444
120.8447491638796,0.21330328423412048,0.017090431902318935,0.9812809022297606,120.65814444444445,117.7898111111111,173.6842
73.73721293199554,0.2865582744823291,0.02877899484479584,0.9846195065215172,125.46533333333333,85.34451111111112,99.32412222222223
73.52216276477147,0.28638396236944563,0.027757105265621234,0.9846627246270314,125.80513333333333,85.20602222222222,99.30194444444444
73.30982162764772,0.2859008382459685,0.028502044937579477,0.9847179466225686,125.99713333333334,85.12465555555555,99.32197777777778
89.06710144927536,0.23108296819861274,0.019038477654570393,0.9775931287097996,55.42462222222222,143.60594444444445,144.59897777777778
88.73490523968783,0.22958899723456574,0.01893645826236829,0.9776860501555178,54.94008888888889,143.68394444444445,144.6462111111111
89.11998885172797,0.23062111796364598,0.018982151994281844,0.977602662295469,54.86754444444444,143.77195555555556,144.69282222222222
121.37254180602005,0.2701939679759372,0.025088919294849903,0.9689608112082775,106.71927777777778,69.02864444444444,98.90345555555555
121.75673355629877,0.2680276530350183,0.02517997346176536,0.9688675358663579,107.11302222222223,68.90444444444445,98.87318888888889
121.53723522853953,0.2710947961426274,0.025332584527706713,0.9689147051000757,106.70493333333333,68.85515555555556,98.85262222222222
192.3692753623188,0.20710616308565752,0.01658647463867062,0.9640666189461854,98.49763333333334,68.83916666666667,118.94898888888889
215.15541806020065,0.20224873007620797,0.016074200096760957,0.9603336386223708,99.7466,69.52433333333333,118.3375
192.3388071348941,0.20251604516800992,0.016318261983426643,0.9640904258142912,98.9477,68.76255555555555,118.89264444444444
51.513199554069125,0.2969749683109952,0.02310901263637967,0.9863241073435353,75.94447777777778,71.92885555555556,129.89043333333333
73.92282051282051,0.2602167621056653,0.021100148053789413,0.9802723178666178,75.22953333333334,71.55674444444445,130.1292777777778
73.94220735785954,0.2579059848175339,0.021060595142065538,0.9802709160491497,75.88386666666666,71.62544444444444,130.14444444444445
162.91743589743587,0.2215601377715777,0.019966505387024457,0.9748211434718375,22.787977777777776,107.37383333333334,136.67962222222224
162.91743589743587,0.2215601377715777,0.019966505387024457,0.9748211434718375,22.787977777777776,107.37383333333334,136.67962222222224
162.85671125975472,0.22307491899286522,0.020174577887472334,0.9748352036734361,22.14941111111111,107.2368,136.68051111111112
189.15558528428096,0.2208433878377927,0.019656327388075368,0.9711167992884039,22.836744444444445,107.92441111111111,136.12312222222224
154.53403567447046,0.23307135589215447,0.019971725607168922,0.9629353359001003,96.29593333333334,31.401744444444443,98.7065
154.8457525083612,0.2328786733397,0.019978599279166603,0.9628410184633593,94.44983333333333,31.288644444444444,98.64027777777778
132.2878260869565,0.2430108203644119,0.019785527480546763,0.9664194537974233,87.10004444444445,122.14336666666667,144.93532222222223
132.5376700111483,0.24371291408287724,0.019733362599667056,0.9663728041560491,88.93711111111111,122.1866888888889,144.90815555555557
49.76791527313267,0.2641533601352654,0.02076114924293262,0.9872367864255909,90.13212222222222,116.05497777777778,184.42193333333333
49.86490523968784,0.2673878309448641,0.02083626355682698,0.9872128121675539,90.9032111111111,116.16025555555555,184.47064444444445
49.83133779264214,0.2660901492385377,0.020683184501418036,0.9872114125148359,91.35513333333333,116.05264444444444,184.43712222222223
94.94410256410254,0.22413233876863603,0.019168170781401428,0.9647844668036325,48.41598888888889,75.75013333333334,155.39206666666666
94.82749163879598,0.22700070793438554,0.019165152301243202,0.964831800359049,48.442277777777775,75.78753333333333,155.39574444444443
99.46235228539572,0.30315884806687843,0.11130990898210989,0.9811809153144396,38.0452,77.58538888888889,129.43823333333333
109.38017837235229,0.2911040660600607,0.10276050792590403,0.9791929638702629,39.23954444444445,74.87965555555556,131.99463333333333
89.42181716833892,0.2403402064578993,0.02332488670880948,0.961424516984299,28.055255555555554,169.7940111111111,160.33762222222222
88.9819175027871,0.24167542793444324,0.023404791505180274,0.9616157315418633,28.164255555555556,169.81315555555557,160.36945555555556
75.96237458193981,0.31393483779239373,0.07423237841704317,0.9823807941679314,23.247711111111112,163.3779,146.87056666666666
88.91072463768117,0.24109287659930362,0.023394565821540418,0.9616514582323981,27.91,169.91621111111112,160.33353333333332
86.77266443701227,0.32210339639823937,0.09566432482273092,0.9816215056797242,23.555522222222223,157.70971111111112,144.04202222222222
176.69390189520627,0.2548350299800132,0.08877958077065078,0.9852545950406304,18.8561,40.80597777777778,150.68342222222222
172.9817614269788,0.2725532093136826,0.12426417141503912,0.9868527170424523,16.07588888888889,36.433366666666664,146.14296666666667
170.01749163879597,0.18124574761811724,0.015137212665712853,0.9797359489365527,20.78042222222222,41.36021111111111,166.69025555555555
129.70994425863992,0.3602734214787747,0.13305787383030923,0.9915863332452649,24.013455555555556,75.39998888888888,168.8752
184.56437012263098,0.27059603654527775,0.022020873871571103,0.9783497726013328,30.259933333333333,90.33951111111111,195.44984444444444
182.70375696767002,0.32466195530261016,0.0904254324604426,0.9868152283816634,26.570344444444444,81.6635888888889,175.55596666666668
184.3399554069119,0.26723291706873503,0.02177469720074796,0.9783798252016873,30.29102222222222,90.26576666666666,195.40023333333335
105.51806020066887,0.33992043922796733,0.13163893406537608,0.9912856425048434,19.86608888888889,109.17415555555556,153.1915
226.95348940914158,0.23128172367094146,0.02966559268710763,0.9745466585794199,22.180377777777778,119.3446,171.74921111111112
280.6454403567447,0.19352129154346578,0.01725937582798278,0.9616108256184724,21.7465,117.71672222222222,177.5686888888889
280.4134671125976,0.19406732178866942,0.017276778960372257,0.9616501582986039,21.565955555555554,117.73398888888889,177.59093333333334
279.4961315496098,0.193318475359973,0.017216982154149667,0.9617783169049317,21.699944444444444,117.37897777777778,177.57776666666666
396.2407246376811,0.27950882612737704,0.028193347353046457,0.8108229481054824,150.44333333333333,121.84917777777778,178.61326666666668
160.5365105908584,0.40549414527078015,0.137596994707469,0.9700661165235271,129.7092888888889,110.56753333333333,150.40343333333334
174.50866220735787,0.4142770905731783,0.121601810050485,0.9656692719721756,131.8657888888889,111.96935555555555,153.7692
398.7544927536232,0.2808927947575505,0.028258974075520978,0.8096845094325447,150.6149111111111,121.85503333333334,178.5926888888889
61.61160535117056,0.2523813346453954,0.024631050576473183,0.9832845333252203,14.207433333333332,115.69817777777777,181.25542222222222
68.77714604236341,0.29264636196733285,0.05678697341324686,0.9887542793049553,14.027744444444444,116.48077777777777,168.86944444444444
61.91583054626534,0.2524870452665363,0.024141959508579554,0.9832074433440445,14.075266666666666,115.72536666666667,181.26476666666667
70.22651059085841,0.3225418175587124,0.10833533968822745,0.990862734110764,13.05348888888889,111.35865555555556,159.8938
43.54209587513935,0.3398904417631155,0.032826908064096945,0.9873668658896393,53.85878888888889,55.88956666666667,152.05872222222223
73.10216276477145,0.3545883311042257,0.03431975487504039,0.9826906965788924,52.96893333333333,60.44537777777778,146.91778888888888
70.82711259754738,0.39273178059750236,0.06442554231276335,0.9878927896037714,49.64617777777778,59.60022222222222,137.84756666666667
44.04468227424749,0.3358618285062075,0.03256331061115044,0.9872126777488944,53.81924444444444,55.76011111111111,152.0021111111111
173.45658862876252,0.17187140502996065,0.018390646840088093,0.9621120159315395,19.172155555555555,90.35426666666666,191.14644444444446
173.48065774804903,0.17243092994679743,0.018452378920595678,0.9621410385851925,19.116677777777777,90.2435111111111,191.17856666666665
173.65370122630995,0.17228740713035068,0.01795535375232612,0.9620847264942742,19.1606,90.30782222222223,191.15094444444443
149.32120401337792,0.28310318853699296,0.11824593463532208,0.9870077616170354,18.99847777777778,83.21954444444444,167.74884444444444
165.90503901895204,0.25439329884229145,0.08525806207247526,0.9835068438505264,19.827144444444443,86.63187777777777,172.96633333333332
40.808294314381264,0.3525372794053655,0.030762984477389305,0.9833798883582661,34.42556666666667,58.749988888888886,163.40383333333332
40.72063545150501,0.3519715385616242,0.030740920927011063,0.9833968934000055,34.222611111111114,58.9062,163.4062111111111
74.16758082497212,0.3757680339478401,0.09140066865863312,0.9879232160990402,26.52138888888889,62.4731,140.96495555555555
80.84467112597547,0.34740437307397,0.02991612363643016,0.9696963665269748,34.576433333333334,60.02102222222222,161.86187777777778
126.70486064659978,0.3033919813079222,0.1324698715182155,0.9841877770182968,16.37962222222222,110.18996666666666,123.60624444444444
159.69315496098105,0.2120376850211907,0.01715440696354907,0.9689880331562487,16.986155555555555,119.98486666666666,145.85783333333333
144.38014492753624,0.21715276336116926,0.018415263270741833,0.974627550393225,17.8798,122.70202222222223,141.65107777777777
159.96840579710147,0.21174277897899757,0.017152715168670687,0.9689604337705597,17.022544444444446,120.02303333333333,145.83346666666668
53.644269788182825,0.4396549548997252,0.1275246201962716,0.9901459120514704,17.884033333333335,123.37777777777778,125.08493333333334
20.245741360089184,0.3533479487399466,0.0296565011286559,0.9898783600240563,20.188333333333333,129.78996666666666,148.80034444444445
20.371471571906355,0.3502217416085521,0.029529691406972283,0.9898157312288708,20.499444444444446,129.7563,148.8067
53.727324414715724,0.37192390534000286,0.038694475822230505,0.983068692911054,20.17261111111111,131.28703333333334,141.17105555555557
46.93306577480491,0.4963199723884659,0.05703364277985536,0.9871006312923013,26.330355555555556,152.20244444444444,178.9213
7.667725752508362,0.47402607196708346,0.04667943909144838,0.9935601262813055,28.24577777777778,151.04236666666668,190.3164
7.474804905239687,0.4727171301578802,0.04656934404951693,0.9937248801899996,28.0429,151.0919888888889,190.3561777777778
44.005117056856186,0.515506976497555,0.12527723891536277,0.9934091010269418,22.4787,147.39561111111112,163.98793333333333
43.99005574136008,0.32967333846316066,0.024110569470335838,0.9900430963987366,83.88898888888889,51.87861111111111,180.29555555555555
